Image_Name,Label,N,P,K,ph,soil_moisture,temperature,humidity,rainfall,sunlight_exposure,Recommendation
Early-Deficiency-22-_270_jpg.rf.687266e922ea0d7f8276e2624c2e4fce.jpg,Early Deficiency,56,51,69,6.92,14.8,23.19,64.95,76.05,8.57,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-22-_hf_jpg.rf.36e572a56182f6c5470aed57b10041ec.jpg,Early Deficiency,92,37,36,6.33,17.31,24.87,45.75,112.51,7.4,Attention: Early signs of deficiency detected. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-22-_jpg.rf.4a85d123d87612aab8dd7b1625a71159.jpg,Early Deficiency,75,69,64,6.85,9.81,19.75,65.0,94.82,7.03,Attention: Early signs of deficiency detected. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-22-_vf_jpg.rf.162c2b242ee3430121f5d47604d30e1b.jpg,Early Deficiency,56,65,55,6.08,22.14,22.31,42.59,49.27,6.34,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-23-_90_jpg.rf.ff970680be68e02612a202e6d3d6118f.jpg,Early Deficiency,51,76,63,6.92,11.56,22.05,38.66,63.46,7.5,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-23-_hf_jpg.rf.2073f8e0afaa38203a99b6e326085c54.jpg,Early Deficiency,41,57,72,7.68,18.06,22.71,46.43,96.84,6.66,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-23-_jpg.rf.67f9dc496680a581b6c692f3284e25cb.jpg,Early Deficiency,52,63,46,6.64,14.56,26.59,43.68,73.73,8.74,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-23-_vf_jpg.rf.ebebad0571d4f53c2d937f55574154bf.jpg,Early Deficiency,45,35,39,4.77,15.57,21.27,36.87,61.66,8.06,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-26-_270_jpg.rf.da8177c4e1916350f4ceb68e7af4e36d.jpg,Early Deficiency,72,62,62,6.22,23.78,20.15,52.53,52.78,7.97,Attention: Early signs of deficiency detected. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-26-_hf_jpg.rf.9987b5d23febf75423938376644656b6.jpg,Early Deficiency,60,61,42,5.99,24.96,25.92,64.56,34.37,3.39,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-27-_90_jpg.rf.ab9e579e5c6ef34b29d652263e222304.jpg,Early Deficiency,80,47,42,6.81,13.87,25.11,43.28,99.7,7.41,Attention: Early signs of deficiency detected. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-27-_jpg.rf.1412587c2d5ed7c5b69a2a62225a9bfd.jpg,Early Deficiency,55,55,38,6.87,14.99,23.47,46.79,61.29,8.22,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-27-_vf_jpg.rf.90344a85f363dc2781477560a99654e5.jpg,Early Deficiency,45,78,86,6.71,20.93,21.96,29.79,85.0,8.81,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-28-_270_jpg.rf.92aa8848ed43cdb376b10d6ef3cd386a.jpg,Early Deficiency,49,46,22,5.79,12.91,21.49,43.0,72.85,10.0,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-28-_270_jpg.rf.da41871d41dd48a8660c7bd9be540bef.jpg,Early Deficiency,79,49,68,6.36,7.17,23.15,60.8,48.81,8.01,Attention: Early signs of deficiency detected. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-28-_vf_jpg.rf.5603b4df97b6fc756e9ca2970af19763.jpg,Early Deficiency,68,59,60,6.72,13.07,20.06,46.6,86.48,5.62,Attention: Early signs of deficiency detected. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-29-_270_jpg.rf.1003c677f4dc3312bdb3c61ed5a16998.jpg,Early Deficiency,51,62,70,6.68,13.34,19.48,62.6,78.74,8.01,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-29-_hf_jpg.rf.364192d31b0cb47897fa73c158cd3f26.jpg,Early Deficiency,67,64,65,4.89,24.35,23.82,59.95,112.05,5.82,Attention: Early signs of deficiency detected. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-29-_jpg.rf.a3b1238a3b36dadd1a01722bff18b9a7.jpg,Early Deficiency,56,67,69,5.33,11.22,22.26,47.92,88.05,6.38,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-29-_vf_jpg.rf.3ade265564bd5820aecd6ae946469799.jpg,Early Deficiency,69,67,51,7.63,19.94,24.33,41.34,59.61,7.76,Attention: Early signs of deficiency detected. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-3-_vf_jpg.rf.b350ff5afdf3f221d9463f68ba4e42c9.jpg,Early Deficiency,60,65,54,6.42,14.53,21.21,45.24,87.36,6.76,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-30-_270_jpg.rf.0b368dc5d108be8775158557c2a2c273.jpg,Early Deficiency,55,46,59,6.65,24.21,20.4,54.02,52.24,5.85,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-30-_hf_jpg.rf.301a12a543f2de82b561739d90b779bd.jpg,Early Deficiency,72,46,80,6.64,21.54,16.67,55.42,91.14,9.13,Attention: Early signs of deficiency detected. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-30-_hf_jpg.rf.fd209f02457de8735011c515b05b907e.jpg,Early Deficiency,46,69,49,7.11,21.03,24.04,50.44,82.86,11.0,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-30-_jpg.rf.ecfa11e633a75f43d35c06b84dbe5fe4.jpg,Early Deficiency,80,73,45,6.62,17.81,21.92,72.85,78.91,8.63,Attention: Early signs of deficiency detected. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-31-_hf_jpg.rf.8f874e500a5d657fb23cb0a842d7056f.jpg,Early Deficiency,79,88,43,5.66,13.89,24.25,28.91,70.96,6.51,Attention: Early signs of deficiency detected. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-31-_hf_jpg.rf.e8b67df6cbb686f16b6e0edbc258a9f3.jpg,Early Deficiency,86,82,38,5.87,7.95,20.1,46.12,79.15,8.92,Attention: Early signs of deficiency detected. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-31-_jpg.rf.19d29cb6360463940781da2db6be56cd.jpg,Early Deficiency,63,63,50,6.68,19.65,21.59,69.58,75.98,6.1,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-31-_jpg.rf.50ea10d5becdf2e7847f4c45a0e8f94d.jpg,Early Deficiency,77,65,34,5.85,17.66,18.18,45.01,66.89,6.07,Attention: Early signs of deficiency detected. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-31-_vf_jpg.rf.a8ed7cd8be9686f12e5f9f2017342986.jpg,Early Deficiency,79,60,61,5.27,19.26,24.01,21.43,103.89,5.93,Attention: Early signs of deficiency detected. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-31-_vf_jpg.rf.af45c9b2fa4e0e258a02fbc14d37c11a.jpg,Early Deficiency,80,71,40,8.43,23.12,22.91,38.62,57.62,7.49,Attention: Early signs of deficiency detected. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-33-_90_jpg.rf.c5e6cb4a5fed46482713ff5ba0bf708b.jpg,Early Deficiency,59,36,49,5.28,13.29,26.09,53.19,41.83,6.7,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-33-_hf_jpg.rf.408704b605201b090c339fdd8cfc5a0c.jpg,Early Deficiency,23,81,46,6.47,17.41,20.91,34.26,55.09,6.56,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-33-_jpg.rf.c719517bda4963535f8e9dc2b30e9c78.jpg,Early Deficiency,60,51,74,6.46,14.49,23.85,61.81,107.1,6.98,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-33-_vf_jpg.rf.f331decf91a97c867d89adeca58c7bba.jpg,Early Deficiency,60,37,78,6.13,16.29,21.56,40.12,74.37,6.58,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-34-_90_jpg.rf.bd72094f13489e583399ac905f7415ef.jpg,Early Deficiency,97,69,62,7.07,17.73,23.25,42.63,22.23,3.65,Attention: Early signs of deficiency detected. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-34-_hf_jpg.rf.cc4f249b03daf8270ecc877788d4e0a8.jpg,Early Deficiency,42,62,55,6.93,12.06,18.88,28.7,73.24,8.87,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-34-_jpg.rf.183dc93e9720d90708b5ba19967ad13d.jpg,Early Deficiency,22,49,62,6.17,15.37,27.19,43.84,70.89,7.38,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-34-_vf_jpg.rf.ae4a08907139e1d3c9fcf00b59efd21b.jpg,Early Deficiency,54,45,73,6.98,13.04,19.07,39.75,49.73,6.35,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-35-_hf_jpg.rf.4a64674d5d06c30cfb86ea3673e2b5c8.jpg,Early Deficiency,90,49,32,5.3,16.36,25.17,48.4,41.59,7.65,Attention: Early signs of deficiency detected. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-35-_hf_jpg.rf.9ec7715d8edf5a3ee0c52e653d6e2170.jpg,Early Deficiency,86,53,75,6.13,22.15,21.49,47.29,52.06,6.14,Attention: Early signs of deficiency detected. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-35-_jpg.rf.1326e3e8884194dc53a34db6cf307050.jpg,Early Deficiency,75,63,40,6.14,12.79,20.62,42.37,71.83,9.08,Attention: Early signs of deficiency detected. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-35-_jpg.rf.459e5351d21ecc6e1241dc94ae63def5.jpg,Early Deficiency,68,54,69,6.17,18.2,25.09,50.42,38.35,9.76,Attention: Early signs of deficiency detected. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-35-_jpg.rf.918989cfc8910d06ab4991844d428749.jpg,Early Deficiency,70,96,42,6.15,21.79,21.77,48.31,43.07,7.42,Attention: Early signs of deficiency detected. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-35-_vf_jpg.rf.6a7fe53fdaa531512b876bb8c18b2202.jpg,Early Deficiency,87,75,64,7.39,16.79,19.95,55.73,55.32,4.91,Attention: Early signs of deficiency detected. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-35-_vf_jpg.rf.93c0bd17daf06e7d1c29daa1544a8dec.jpg,Early Deficiency,68,47,65,6.66,9.82,25.97,57.3,89.38,7.03,Attention: Early signs of deficiency detected. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-36-_270_jpg.rf.7a9c451a69874f6fbf585b8a45a11ad2.jpg,Early Deficiency,66,51,61,7.9,17.23,26.99,56.94,47.26,6.61,Attention: Early signs of deficiency detected. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-36-_90_jpg.rf.b276679ccbf9666b9035ca79e64f6cd9.jpg,Early Deficiency,43,47,50,5.83,15.22,27.25,28.45,74.71,9.45,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-36-_hf_jpg.rf.89cdc9e35dbe9ab08a7f50e15600e65a.jpg,Early Deficiency,53,63,48,6.15,7.5,22.67,41.62,48.14,7.75,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-36-_vf_jpg.rf.a1e8fa3b6c748f790a9ac925c648e9e5.jpg,Early Deficiency,81,47,41,5.78,15.94,23.3,45.7,32.46,8.14,Attention: Early signs of deficiency detected. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-36-_vf_jpg.rf.dd1fc037193fd07908de99b968d21e1d.jpg,Early Deficiency,68,77,67,5.94,17.01,29.12,57.32,19.81,5.9,Attention: Early signs of deficiency detected. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-37-_90_jpg.rf.3df73aa6b1493b9fe025ee673f749aec.jpg,Early Deficiency,56,34,81,7.17,17.03,16.51,49.35,67.19,3.7,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-37-_jpg.rf.d1a851409f871beeca6d14719f776699.jpg,Early Deficiency,64,58,64,6.99,16.18,26.12,46.44,58.19,9.25,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-37-_vf_jpg.rf.2e989cbb2324bcb7d791756707ec113d.jpg,Early Deficiency,43,57,23,6.82,12.97,26.25,37.65,69.67,8.25,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-37-_vf_jpg.rf.4a1b0d6482e05c961b39590479c83faa.jpg,Early Deficiency,65,49,39,5.17,20.01,23.67,56.3,71.25,8.53,Attention: Early signs of deficiency detected. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-38-_270_jpg.rf.5eec1ac3fd0f322b52705f388dbb337a.jpg,Early Deficiency,42,47,59,6.6,14.51,20.02,79.11,96.71,8.31,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-38-_270_jpg.rf.be355c1bdf6958f1e31b24e92c13fcf0.jpg,Early Deficiency,79,17,77,6.54,18.6,24.0,69.0,100.4,4.39,Attention: Early signs of deficiency detected. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-38-_90_jpg.rf.d8bacc9eb384e122175faebf3fff7057.jpg,Early Deficiency,82,62,56,8.12,16.86,24.63,56.5,103.98,7.98,Attention: Early signs of deficiency detected. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-38-_hf_jpg.rf.26d4075de0a0f41e836d304e9ff6f5ea.jpg,Early Deficiency,81,46,46,6.44,12.53,22.77,47.89,63.01,6.4,Attention: Early signs of deficiency detected. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-38-_hf_jpg.rf.6e2bf3ba033be8205d285d93965cf9d7.jpg,Early Deficiency,61,61,67,6.2,21.41,24.72,42.07,83.75,9.59,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-38-_jpg.rf.851f025f67c7cf9a45baad930b580117.jpg,Early Deficiency,35,68,58,6.79,21.46,22.19,46.02,45.38,10.07,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-38-_vf_jpg.rf.1295fc119043624d1215ce4488b343c6.jpg,Early Deficiency,71,44,62,6.04,17.21,22.43,41.05,56.38,4.37,Attention: Early signs of deficiency detected. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-38-_vf_jpg.rf.3e6f433aae56c30a4c084da92407f893.jpg,Early Deficiency,93,58,70,6.35,23.61,18.68,49.23,74.63,9.59,Attention: Early signs of deficiency detected. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-39-_270_jpg.rf.a3d18e7da446ea8fd020986995676994.jpg,Early Deficiency,57,54,57,5.56,23.94,22.33,48.57,45.31,6.28,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-39-_270_jpg.rf.ff0676a6b85e928130f576808c2b2999.jpg,Early Deficiency,57,72,67,5.63,17.09,18.0,57.79,73.84,8.03,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-39-_hf_jpg.rf.45e9636205a701777560634860e3d4a5.jpg,Early Deficiency,63,42,51,6.53,17.16,23.35,49.59,35.76,9.01,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-39-_jpg.rf.4e23b8024d921601516f33489b49104f.jpg,Early Deficiency,87,16,60,7.53,17.16,22.49,55.28,56.12,8.56,Attention: Early signs of deficiency detected. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-39-_jpg.rf.86337de6ecbb97e6cc08fdbaab800120.jpg,Early Deficiency,46,57,47,5.87,15.34,22.46,52.16,64.79,6.66,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-39-_vf_jpg.rf.050b2c1f00b681c08e32d5f836b0626d.jpg,Early Deficiency,49,72,52,6.63,15.2,19.4,48.36,56.44,6.66,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-4-_270_jpg.rf.a2a61cf5d8104f16482322fe71c79207.jpg,Early Deficiency,53,68,41,6.68,23.76,23.74,63.64,67.69,5.9,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-4-_hf_jpg.rf.f01c080f119d394171b222d6c9c6052f.jpg,Early Deficiency,83,57,50,6.58,11.88,25.17,47.77,79.41,6.19,Attention: Early signs of deficiency detected. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-4-_jpg.rf.7921330f6a74e139d043470b058087b6.jpg,Early Deficiency,59,77,45,5.29,15.74,18.82,51.57,62.45,8.41,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-4-_jpg.rf.cc778e12a066e4052f855c9becbddbba.jpg,Early Deficiency,52,63,91,6.14,15.28,20.99,48.29,56.72,9.32,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Early-Deficiency-4-_vf_jpg.rf.46c28cc5699bd4bd03b0750c00aeb6e3.jpg,Early Deficiency,63,53,48,6.78,11.3,21.19,47.11,73.82,4.47,Attention: Early signs of deficiency detected. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Early-Deficiency-4-_vf_jpg.rf.fa217a307bfeb08f7b5dff14d21a52d3.jpg,Early Deficiency,71,39,41,8.44,12.52,22.71,36.27,65.53,9.66,Attention: Early signs of deficiency detected. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
